0, 4, 348.0
0, 7, 599.0
0, 8, 1740.0
0, 9, 732.0
0, 10, 678.0
0, 13, 1521.0
0, 15, 1444.0
0, 16, 1721.0
0, 17, 589.0
0, 19, 989.0
0, 22, 646.0
0, 23, 622.0
0, 33, 2846.0
0, 36, 1728.0
0, 37, 1182.0
0, 42, 2784.0
0, 45, 1855.0
0, 46, 1829.0
0, 47, 1119.0
0, 50, 1781.0
0, 58, 717.0
0, 59, 1120.0
0, 63, 1517.0
0, 64, 2072.0
0, 65, 723.0
0, 66, 849.0
0, 69, 4243.0
0, 70, 1680.0
0, 75, 607.0
0, 78, 1437.0
0, 82, 589.0
0, 84, 843.0
0, 86, 1498.0
0, 89, 4183.0
0, 92, 720.0
0, 94, 1012.0
0, 95, 1750.0
0, 100, 332.0
0, 101, 753.0
0, 103, 474.0
0, 104, 773.0
0, 108, 323.0
0, 113, 4212.0
0, 123, 2115.0
1, 8, 1946.0
1, 9, 779.0
1, 14, 945.0
1, 15, 1587.0
1, 16, 2180.0
1, 33, 3417.0
1, 36, 1891.0
1, 45, 2130.0
1, 46, 2115.0
1, 50, 2091.0
1, 52, 668.0
1, 66, 902.0
1, 69, 4501.0
1, 70, 1993.0
1, 78, 1838.0
1, 84, 952.0
1, 86, 1969.0
1, 89, 4430.0
1, 95, 2171.0
1, 96, 706.0
1, 99, 2857.0
1, 100, 553.0
1, 113, 4447.0
1, 116, 1640.0
2, 9, 1619.0
2, 10, 1558.0
2, 11, 1604.0
2, 14, 1754.0
2, 19, 1545.0
2, 23, 1491.0
2, 37, 1709.0
2, 43, 1670.0
2, 58, 1553.0
2, 64, 2732.0
2, 65, 1609.0
2, 66, 1736.0
2, 71, 1412.0
2, 75, 1492.0
2, 84, 1728.0
2, 94, 1506.0
2, 100, 1223.0
2, 107, 1473.0
2, 123, 2787.0
3, 7, 499.0
3, 8, 1960.0
3, 9, 501.0
3, 11, 487.0
3, 13, 1749.0
3, 15, 1671.0
3, 16, 1926.0
3, 17, 383.0
3, 18, 1480.0
3, 19, 956.0
3, 23, 409.0
3, 33, 2985.0
3, 36, 1956.0
3, 37, 1127.0
3, 45, 2068.0
3, 46, 2061.0
3, 50, 2012.0
3, 58, 528.0
3, 63, 1745.0
3, 64, 1929.0
3, 69, 4474.0
3, 70, 1902.0
3, 73, 667.0
3, 78, 1660.0
3, 86, 1702.0
3, 89, 4416.0
3, 92, 496.0
3, 95, 1952.0
3, 104, 704.0
3, 116, 1399.0
4, 7, 930.0
4, 8, 1535.0
4, 9, 1020.0
4, 11, 1008.0
4, 15, 1276.0
4, 16, 1399.0
4, 17, 931.0
4, 19, 1309.0
4, 22, 980.0
4, 23, 936.0
4, 27, 1042.0
4, 40, 595.0
4, 45, 1589.0
4, 46, 1576.0
4, 58, 1045.0
4, 61, 970.0
4, 64, 2404.0
4, 66, 1117.0
4, 69, 3972.0
4, 73, 1087.0
4, 82, 922.0
4, 89, 3917.0
4, 90, 902.0
4, 92, 1025.0
4, 95, 1425.0
4, 100, 656.0
4, 113, 3951.0
4, 114, 1047.0
4, 123, 2448.0
7, 8, 2118.0
7, 9, 563.0
7, 10, 449.0
7, 11, 529.0
7, 13, 1916.0
7, 14, 728.0
7, 16, 2279.0
7, 18, 1726.0
7, 36, 2077.0
7, 39, 1095.0
7, 43, 644.0
7, 45, 2287.0
7, 46, 2273.0
7, 50, 2244.0
7, 56, 919.0
7, 66, 683.0
7, 69, 4677.0
7, 70, 2141.0
7, 78, 1957.0
7, 84, 737.0
7, 86, 2060.0
7, 95, 812.0
7, 96, 707.0
8, 9, 2459.0
8, 10, 2402.0
8, 11, 2443.0
8, 14, 2611.0
8, 17, 2265.0
8, 19, 2170.0
8, 22, 2230.0
8, 23, 2283.0
8, 24, 2090.0
8, 27, 1208.0
8, 28, 1638.0
8, 29, 1568.0
8, 30, 1362.0
8, 32, 1804.0
8, 35, 1791.0
8, 37, 2340.0
8, 39, 1177.0
8, 40, 1899.0
8, 41, 1973.0
8, 43, 2506.0
8, 44, 2206.0
8, 47, 2237.0
8, 49, 2106.0
8, 51, 1329.0
8, 52, 1755.0
8, 53, 1242.0
8, 54, 1618.0
8, 55, 1180.0
8, 56, 1356.0
8, 58, 2324.0
8, 60, 1842.0
8, 61, 2258.0
8, 64, 3385.0
8, 65, 2448.0
8, 66, 2591.0
8, 68, 1855.0
8, 69, 2602.0
8, 71, 2226.0
8, 72, 1256.0
8, 73, 2206.0
8, 74, 1435.0
8, 75, 2350.0
8, 77, 714.0
8, 81, 452.0
8, 82, 2171.0
8, 84, 2586.0
8, 87, 1878.0
8, 90, 2050.0
8, 94, 2127.0
8, 95, 2641.0
8, 96, 1686.0
8, 97, 1488.0
8, 100, 2051.0
8, 103, 1923.0
8, 106, 1549.0
8, 107, 2319.0
8, 108, 1903.0
8, 109, 2500.0
8, 111, 950.0
8, 114, 1790.0
8, 115, 1363.0
8, 120, 969.0
8, 121, 822.0
8, 122, 1605.0
9, 13, 2282.0
9, 15, 2149.0
9, 16, 2413.0
9, 17, 264.0
9, 18, 1983.0
9, 19, 950.0
9, 23, 220.0
9, 29, 888.0
9, 32, 670.0
9, 33, 3385.0
9, 35, 803.0
9, 36, 2481.0
9, 37, 1076.0
9, 39, 1624.0
9, 40, 597.0
9, 41, 519.0
9, 45, 2608.0
9, 46, 2567.0
9, 47, 1073.0
9, 50, 2514.0
9, 51, 1154.0
9, 52, 741.0
9, 56, 1444.0
9, 59, 1821.0
9, 60, 698.0
9, 68, 621.0
9, 69, 4982.0
9, 70, 2404.0
9, 73, 666.0
9, 74, 1031.0
9, 77, 1904.0
9, 78, 2158.0
9, 81, 2132.0
9, 82, 481.0
9, 86, 2189.0
9, 89, 4917.0
9, 91, 1279.0
9, 94, 1010.0
9, 95, 2445.0
9, 96, 812.0
9, 102, 1146.0
9, 106, 934.0
9, 109, 258.0
9, 116, 1894.0
9, 120, 1768.0
9, 121, 1637.0
9, 122, 873.0
10, 13, 2175.0
10, 15, 2074.0
10, 16, 2377.0
10, 18, 1926.0
10, 33, 3378.0
10, 36, 2370.0
10, 37, 1013.0
10, 45, 2511.0
10, 46, 2503.0
10, 47, 992.0
10, 50, 2457.0
10, 51, 1087.0
10, 56, 1335.0
10, 59, 1746.0
10, 69, 4919.0
10, 70, 2347.0
10, 74, 971.0
10, 77, 1823.0
10, 78, 2113.0
10, 81, 2055.0
10, 89, 4858.0
10, 94, 920.0
10, 95, 2405.0
10, 113, 4885.0
10, 116, 1852.0
10, 120, 1726.0
11, 13, 2227.0
11, 15, 2133.0
11, 16, 2401.0
11, 18, 1968.0
11, 19, 936.0
11, 32, 644.0
11, 33, 3369.0
11, 36, 2425.0
11, 45, 2555.0
11, 46, 2547.0
11, 47, 1067.0
11, 50, 2499.0
11, 51, 1133.0
11, 52, 724.0
11, 53, 1371.0
11, 56, 1410.0
11, 59, 1804.0
11, 68, 605.0
11, 69, 4961.0
11, 70, 2389.0
11, 74, 1017.0
11, 77, 1887.0
11, 78, 2147.0
11, 81, 2115.0
11, 86, 2178.0
11, 89, 4903.0
11, 91, 1262.0
11, 94, 997.0
11, 96, 798.0
11, 106, 914.0
11, 111, 1668.0
11, 113, 4931.0
11, 116, 1882.0
11, 120, 1755.0
11, 121, 1622.0
11, 122, 854.0
13, 14, 2381.0
13, 17, 2089.0
13, 19, 2038.0
13, 22, 2025.0
13, 23, 2106.0
13, 24, 1910.0
13, 37, 2174.0
13, 40, 1677.0
13, 41, 1770.0
13, 43, 2296.0
13, 44, 1985.0
13, 49, 1964.0
13, 58, 2153.0
13, 61, 2086.0
13, 64, 3219.0
13, 65, 2236.0
13, 66, 2362.0
13, 68, 1641.0
13, 71, 2039.0
13, 73, 2005.0
13, 75, 2118.0
13, 82, 1958.0
13, 84, 2355.0
13, 87, 1699.0
13, 90, 1850.0
13, 94, 1984.0
13, 100, 1845.0
13, 101, 2053.0
13, 107, 2093.0
14, 15, 2299.0
14, 16, 2495.0
14, 17, 412.0
14, 18, 2104.0
14, 19, 1120.0
14, 22, 611.0
14, 27, 1697.0
14, 28, 1367.0
14, 29, 1046.0
14, 32, 817.0
14, 33, 3382.0
14, 36, 2587.0
14, 37, 1258.0
14, 39, 1763.0
14, 45, 2693.0
14, 46, 2688.0
14, 47, 1248.0
14, 49, 1009.0
14, 50, 2635.0
14, 51, 1281.0
14, 53, 1553.0
14, 54, 1138.0
14, 55, 1504.0
14, 56, 1596.0
14, 58, 467.0
14, 59, 1973.0
14, 61, 473.0
14, 69, 5094.0
14, 70, 2523.0
14, 72, 1393.0
14, 73, 817.0
14, 74, 1164.0
14, 77, 2066.0
14, 78, 2264.0
14, 81, 2288.0
14, 82, 644.0
14, 83, 1049.0
14, 86, 2273.0
14, 89, 5038.0
14, 90, 795.0
14, 91, 1432.0
14, 94, 1184.0
14, 95, 2536.0
14, 97, 1259.0
14, 101, 737.0
14, 104, 900.0
14, 108, 777.0
14, 113, 5070.0
14, 114, 1214.0
14, 116, 1990.0
14, 117, 1773.0
14, 120, 1865.0
14, 121, 1778.0
15, 17, 1956.0
15, 19, 1848.0
15, 22, 1890.0
15, 23, 1999.0
15, 24, 1814.0
15, 28, 1299.0
15, 32, 1487.0
15, 37, 1972.0
15, 41, 1669.0
15, 43, 2212.0
15, 44, 1911.0
15, 45, 668.0
15, 47, 1867.0
15, 49, 1785.0
15, 58, 2028.0
15, 61, 1965.0
15, 64, 3015.0
15, 65, 2158.0
15, 66, 2276.0
15, 68, 1573.0
15, 69, 2916.0
15, 70, 620.0
15, 71, 1966.0
15, 73, 1846.0
15, 82, 1825.0
15, 84, 2279.0
15, 87, 1599.0
15, 89, 2844.0
15, 94, 1788.0
15, 95, 1027.0
15, 96, 1395.0
15, 100, 1736.0
15, 107, 1995.0
15, 113, 2859.0
15, 114, 1468.0
16, 17, 2306.0
16, 19, 2553.0
16, 22, 2353.0
16, 23, 2335.0
16, 24, 2125.0
16, 28, 2085.0
16, 29, 1708.0
16, 30, 1488.0
16, 32, 1866.0
16, 35, 1978.0
16, 37, 2724.0
16, 40, 1964.0
16, 41, 2016.0
16, 43, 2432.0
16, 44, 2122.0
16, 47, 2622.0
16, 49, 2443.0
16, 52, 1693.0
16, 54, 1870.0
16, 56, 1893.0
16, 58, 2436.0
16, 60, 1944.0
16, 61, 2363.0
16, 64, 3728.0
16, 65, 2355.0
16, 66, 2496.0
16, 68, 1807.0
16, 71, 2166.0
16, 73, 2415.0
16, 74, 1464.0
16, 75, 2238.0
16, 83, 2078.0
16, 84, 2459.0
16, 94, 2520.0
16, 96, 1621.0
16, 97, 1783.0
16, 100, 2020.0
16, 106, 1544.0
16, 107, 2296.0
16, 110, 1986.0
16, 114, 2196.0
16, 123, 3781.0
17, 18, 1827.0
17, 19, 757.0
17, 28, 968.0
17, 32, 499.0
17, 33, 3355.0
17, 36, 2276.0
17, 37, 921.0
17, 42, 3266.0
17, 45, 2409.0
17, 46, 2423.0
17, 47, 890.0
17, 50, 2357.0
17, 52, 610.0
17, 53, 1191.0
17, 56, 1207.0
17, 59, 1649.0
17, 68, 500.0
17, 69, 4816.0
17, 70, 2248.0
17, 72, 1048.0
17, 77, 1718.0
17, 78, 2025.0
17, 81, 1932.0
17, 83, 652.0
17, 86, 2081.0
17, 89, 4753.0
17, 91, 1109.0
17, 94, 818.0
17, 95, 2349.0
17, 96, 683.0
17, 106, 800.0
17, 111, 1491.0
17, 113, 4779.0
17, 114, 815.0
17, 116, 1796.0
17, 117, 1424.0
17, 120, 1670.0
18, 19, 1930.0
18, 22, 1823.0
18, 23, 1865.0
18, 24, 1660.0
18, 27, 1086.0
18, 37, 2084.0
18, 40, 1450.0
18, 41, 1528.0
18, 43, 2027.0
18, 44, 1710.0
18, 47, 1984.0
18, 49, 1835.0
18, 58, 1935.0
18, 64, 3119.0
18, 65, 1960.0
18, 66, 2093.0
18, 71, 1761.0
18, 73, 1839.0
18, 84, 2076.0
18, 87, 1461.0
18, 90, 1669.0
18, 94, 1888.0
18, 95, 2123.0
18, 100, 1565.0
18, 103, 1551.0
18, 109, 1976.0
19, 22, 534.0
19, 23, 787.0
19, 24, 834.0
19, 32, 829.0
19, 36, 2149.0
19, 40, 757.0
19, 43, 1050.0
19, 44, 1011.0
19, 45, 2438.0
19, 46, 2421.0
19, 50, 2408.0
19, 51, 1211.0
19, 52, 1066.0
19, 56, 854.0
19, 63, 1995.0
19, 65, 1073.0
19, 66, 1072.0
19, 68, 1024.0
19, 69, 4757.0
19, 70, 2316.0
19, 71, 1033.0
19, 72, 1005.0
19, 75, 1053.0
19, 78, 2194.0
19, 81, 1784.0
19, 84, 1142.0
19, 86, 2346.0
19, 87, 808.0
19, 89, 4679.0
19, 91, 1129.0
19, 92, 852.0
19, 95, 1213.0
19, 96, 1109.0
19, 100, 895.0
19, 106, 1097.0
19, 107, 851.0
19, 109, 1194.0
19, 111, 1271.0
19, 113, 4688.0
19, 115, 932.0
19, 116, 2016.0
19, 120, 1907.0
22, 36, 2193.0
22, 37, 680.0
22, 45, 2390.0
22, 46, 2378.0
22, 47, 666.0
22, 50, 2345.0
22, 56, 1049.0
22, 66, 566.0
22, 69, 4787.0
22, 70, 2241.0
22, 81, 1855.0
22, 84, 625.0
22, 86, 2133.0
22, 89, 4720.0
22, 95, 2362.0
22, 96, 752.0
22, 113, 4741.0
22, 116, 1813.0
23, 33, 3370.0
23, 36, 2295.0
23, 37, 946.0
23, 45, 2447.0
23, 46, 2438.0
23, 47, 918.0
23, 50, 2394.0
23, 51, 1024.0
23, 52, 640.0
23, 53, 1216.0
23, 56, 1245.0
23, 59, 1669.0
23, 63, 2093.0
23, 68, 527.0
23, 69, 4854.0
23, 70, 2285.0
23, 74, 909.0
23, 78, 2059.0
23, 81, 1975.0
23, 86, 2110.0
23, 89, 4792.0
23, 94, 850.0
23, 96, 713.0
23, 106, 812.0
23, 113, 4818.0
23, 120, 1678.0
23, 121, 1502.0
24, 33, 3180.0
24, 36, 2106.0
24, 37, 1013.0
24, 45, 2244.0
24, 46, 2235.0
24, 47, 965.0
24, 50, 2190.0
24, 51, 820.0
24, 53, 1066.0
24, 63, 1900.0
24, 66, 466.0
24, 69, 4651.0
24, 70, 2080.0
24, 74, 704.0
24, 78, 1850.0
24, 81, 1797.0
24, 86, 1900.0
24, 89, 4591.0
24, 94, 878.0
24, 95, 2147.0
24, 113, 4619.0
24, 116, 1594.0
27, 44, 1366.0
27, 45, 1504.0
27, 64, 2146.0
27, 66, 1662.0
27, 71, 1418.0
27, 89, 3685.0
27, 94, 928.0
28, 33, 3431.0
28, 36, 1599.0
28, 39, 494.0
28, 43, 1279.0
28, 44, 1097.0
28, 45, 1911.0
28, 58, 940.0
28, 63, 1458.0
28, 64, 1720.0
28, 66, 1326.0
28, 69, 4205.0
28, 70, 1792.0
28, 84, 1371.0
28, 86, 1892.0
28, 89, 4127.0
28, 95, 1445.0
28, 113, 4138.0
28, 123, 1780.0
29, 33, 2935.0
29, 45, 1735.0
29, 46, 1715.0
29, 50, 1679.0
29, 66, 1020.0
29, 70, 1574.0
29, 86, 1493.0
29, 100, 498.0
30, 94, 1048.0
30, 95, 1482.0
32, 33, 3020.0
32, 37, 1020.0
32, 45, 1933.0
32, 46, 1924.0
32, 47, 944.0
32, 50, 1882.0
32, 66, 791.0
32, 70, 1776.0
32, 78, 1563.0
32, 86, 1645.0
32, 95, 1876.0
33, 37, 4004.0
33, 41, 3118.0
33, 47, 3912.0
33, 52, 2796.0
33, 56, 3266.0
33, 65, 3272.0
33, 68, 2878.0
33, 100, 3078.0
33, 107, 3312.0
33, 110, 538.0
33, 119, 442.0
35, 36, 1751.0
35, 45, 1959.0
35, 46, 1946.0
35, 50, 1916.0
35, 52, 474.0
35, 53, 630.0
35, 69, 4349.0
35, 70, 1814.0
35, 78, 1643.0
35, 86, 1762.0
35, 95, 1972.0
36, 37, 2267.0
